Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,3,25,16,30,254,254,0,-1.3,73.39,0,0.18,1.2,0.6,125,22.74,20.8,944
2019,3,25,17,0,145,145,0,3.2,79.36,0,0.18,1,0.6,110,35.05,19,944
2019,3,25,17,30,51,51,0,3.2,85.32,0,0.18,1,0.5,104,36.61,18.3,944
2019,3,25,18,0,0,0,0,0.2,91.53,0,0.18,1.1,0.5,98,31.11,17.5,944
2019,3,25,18,30,0,0,0,0.2,97.54,0,0.18,1.1,0.5,98,31.5,17.3,944
2019,3,25,19,0,0,0,0,-0.8,103.49,0,0.18,1.1,0.5,98,29.86,17,944
2019,3,25,19,30,0,0,0,-0.8,109.33,0,0.18,1.1,0.5,100,30.43,16.7,944
2019,3,25,20,0,0,0,0,-1.6,115.01,0,0.18,1.1,0.5,101,29.2,16.4,944
2019,3,25,20,30,0,0,0,-1.6,120.45,0,0.18,1,0.5,104,29.57,16.2,944
2019,3,25,21,0,0,0,0,-2.2,125.58,0,0.18,0.9,0.5,107,28.79,15.9,944
2019,3,25,21,30,0,0,0,-2.2,130.28,0,0.18,0.8,0.5,108,28.97,15.8,944
2019,3,25,22,0,0,0,7,-2.5,134.41,0,0.18,0.7,0.5,109,28.47,15.7,944
2019,3,25,22,30,0,0,7,-2.6,137.79,0,0.18,0.5,0.5,94,28.84,15.5,944
2019,3,25,23,0,0,0,7,-2.8,140.22,0,0.18,0.3,0.5,80,28.66,15.3,944
2019,3,25,23,30,0,0,3,-2.8,141.52,0,0.18,0.4,0.6,210,29.4,14.9,944
2019,3,26,0,0,0,0,7,-2.9,141.58,0,0.18,0.4,0.6,341,29.72,14.6,943
2019,3,26,0,30,0,0,3,-2.9,140.37,0,0.18,0.5,0.6,343,30.49,14.2,943
2019,3,26,1,0,0,0,7,-2.9,138.02,0,0.18,0.5,0.6,344,31.31,13.8,943
2019,3,26,1,30,0,0,7,-2.9,134.71,0,0.18,0.5,0.6,172,31.71,13.6,943
2019,3,26,2,0,0,0,7,-2.9,130.63,0,0.18,0.5,0.6,0,32.09,13.4,943
2019,3,26,2,30,0,0,7,-3,125.97,0,0.18,0.5,0.6,1,32.47,13.2,942
2019,3,26,3,0,0,0,7,-2.9,120.87,0,0.18,0.5,0.6,1,32.89,13.1,942
2019,3,26,3,30,0,0,7,-2.9,115.45,0,0.18,0.5,0.6,174,33.32,12.9,942
2019,3,26,4,0,0,0,7,-2.8,109.79,0,0.18,0.5,0.7,348,33.66,12.8,943
2019,3,26,4,30,0,0,7,-2.8,103.95,0,0.18,0.4,0.7,347,34.1,12.6,943
2019,3,26,5,0,0,0,7,-2.8,98.01,0,0.18,0.4,0.7,346,34.51,12.4,943
2019,3,26,5,30,0,0,7,-2.8,91.98,0,0.18,0.4,0.7,195,33.4,12.9,943
2019,3,26,6,0,27,44,4,-0.3,85.76,3,0.18,0.4,0.7,44,38.6,13.5,943
2019,3,26,6,30,102,137,7,-0.3,79.79,3,0.18,0.7,0.7,54,35.72,14.7,943
2019,3,26,7,0,167,245,3,-0.6,73.81,3,0.18,1,0.7,64,32.27,16,943
2019,3,26,7,30,356,356,0,-0.6,67.89,0,0.18,1,0.7,92,29.16,17.6,943
2019,3,26,8,0,464,464,1,-2.1,62.09,0,0.18,1,0.7,119,23.53,19.3,943
2019,3,26,8,30,457,565,7,-2.1,56.48,3,0.18,1.3,0.7,146,21.58,20.7,943
2019,3,26,9,0,540,656,7,-2.4,51.15,3,0.18,1.6,0.7,172,19.25,22.1,943
2019,3,26,9,30,613,738,7,-2.4,46.21,3,0.18,1.8,0.7,179,18.45,22.8,943
2019,3,26,10,0,671,800,7,-2.6,41.81,3,0.18,2,0.8,187,17.52,23.5,943
2019,3,26,10,30,721,850,7,-2.6,38.16,0,0.18,2.1,0.8,191,16.8,24.2,943
2019,3,26,11,0,749,887,7,-2.8,35.49,0,0.18,2.3,0.8,195,15.83,24.9,942
2019,3,26,11,30,759,905,7,-2.8,34.04,3,0.18,2.5,0.8,197,15.37,25.4,942
2019,3,26,12,0,750,908,7,-3.1,33.97,0,0.18,2.7,0.8,199,14.53,26,942
2019,3,26,12,30,652,891,7,-3.1,35.29,3,0.18,2.8,0.8,199,14.26,26.3,941
2019,3,26,13,0,701,859,7,-3.3,37.86,3,0.18,2.9,0.8,199,13.84,26.5,941
2019,3,26,13,30,656,809,7,-3.3,41.43,3,0.18,2.9,0.8,198,13.99,26.3,940
2019,3,26,14,0,593,744,2,-3.4,45.76,3,0.18,3,0.8,197,14.09,26.1,940
2019,3,26,14,30,665,665,1,-3.4,50.66,0,0.18,2.9,0.8,196,14.42,25.7,940
2019,3,26,15,0,441,579,2,-3.1,55.95,3,0.18,2.8,0.7,194,15.16,25.3,940
2019,3,26,15,30,478,478,0,-3.1,61.53,0,0.18,2.8,0.7,194,15.16,25.3,940
2019,3,26,16,0,372,372,0,2.8,67.31,0,0.18,1.7,0.7,188,25.69,23.6,940
2019,3,26,16,30,140,260,7,2.8,73.21,0,0.18,1.5,0.7,183,29.17,21.5,940
2019,3,26,17,0,96,151,3,5,79.19,3,0.18,1.3,0.7,178,38.79,19.4,940
2019,3,26,17,30,29,55,7,5,85.15,3,0.18,1.4,0.7,175,41.02,18.5,940
2019,3,26,18,0,0,0,3,3.8,91.35,0,0.18,1.4,0.7,173,40,17.6,940
2019,3,26,18,30,0,0,7,3.8,97.37,0,0.18,1.4,0.7,181,41.54,17,940
2019,3,26,19,0,0,0,0,3.2,103.31,0,0.18,1.5,0.7,188,41.01,16.5,940
2019,3,26,19,30,0,0,0,3.2,109.14,0,0.18,1.5,0.7,195,42.65,15.9,941
2019,3,26,20,0,0,0,0,2.3,114.8,0,0.18,1.5,0.7,202,41.46,15.3,941
2019,3,26,20,30,0,0,0,2.3,120.22,0,0.18,1.5,0.7,207,42.81,14.8,941
2019,3,26,21,0,0,0,0,1.9,125.33,0,0.18,1.5,0.7,211,42.87,14.4,941
2019,3,26,21,30,0,0,7,1.9,130.01,0,0.18,1.6,0.7,216,43.71,14.1,941
2019,3,26,22,0,0,0,7,1.8,134.11,0,0.18,1.6,0.7,221,44.03,13.8,941
2019,3,26,22,30,0,0,7,1.8,137.46,0,0.18,1.6,0.7,224,45.19,13.4,941
2019,3,26,23,0,0,0,7,1.3,139.86,0,0.18,1.5,0.7,228,45.02,13,941
2019,3,26,23,30,0,0,7,1.3,141.14,0,0.18,1.5,0.7,232,46.21,12.6,941
2019,3,27,0,0,0,0,7,0.7,141.18,0,0.18,1.5,0.7,236,45.4,12.2,941
2019,3,27,0,30,0,0,7,0.7,139.97,0,0.18,1.5,0.7,237,45.95,12,940
2019,3,27,1,0,0,0,7,0.4,137.63,0,0.18,1.4,0.7,239,45.46,11.8,940
2019,3,27,1,30,0,0,7,0.4,134.33,0,0.18,1.4,0.7,237,45.76,11.7,940
2019,3,27,2,0,0,0,8,0.3,130.27,0,0.18,1.4,0.7,235,45.61,11.7,940
2019,3,27,2,30,0,0,4,0.3,125.63,0,0.18,1.5,0.7,233,46.22,11.5,940
2019,3,27,3,0,0,0,7,0.1,120.54,0,0.18,1.5,0.7,232,45.77,11.4,940
2019,3,27,3,30,0,0,7,0.1,115.13,0,0.18,1.5,0.6,230,46.07,11.3,940
2019,3,27,4,0,0,0,7,0.1,109.48,0,0.18,1.5,0.6,227,46.24,11.2,940
2019,3,27,4,30,0,0,7,0.1,103.65,0,0.18,1.5,0.6,225,46.24,11.2,940
2019,3,27,5,0,0,0,7,0.5,97.71,0,0.18,1.4,0.6,222,47.38,11.3,940
2019,3,27,5,30,0,0,7,0.5,91.69,0,0.18,1.4,0.7,219,45.29,12,941
2019,3,27,6,0,27,51,7,2.1,85.47,3,0.18,1.4,0.7,217,48.57,12.7,941
2019,3,27,6,30,73,147,6,2.1,79.5,3,0.18,1.5,0.7,216,44.63,14,941
2019,3,27,7,0,122,255,6,3.1,73.51,0,0.18,1.6,0.7,215,44.04,15.3,941
2019,3,27,7,30,199,368,6,3.1,67.58,0,0.18,2.2,0.7,214,41.58,16.2,941
2019,3,27,8,0,302,473,6,0.9,61.78,0,0.18,2.8,0.8,214,33.56,17.1,942
2019,3,27,8,30,277,574,6,0.9,56.16,0,0.18,3,0.8,212,32.32,17.7,942
2019,3,27,9,0,503,665,6,0.2,50.82,0,0.18,3.1,0.8,210,29.78,18.2,942
2019,3,27,9,30,577,741,7,0.2,45.86,0,0.18,3.3,0.9,212,28.86,18.7,942
2019,3,27,10,0,682,808,7,-1,41.44,0,0.18,3.5,0.9,214,25.44,19.3,942
2019,3,27,10,30,688,859,7,-1,37.77,0,0.18,3.8,0.9,214,24.36,20,942
2019,3,27,11,0,707,897,6,-2.4,35.09,0,0.18,4.1,0.9,215,21.2,20.6,942
2019,3,27,11,30,723,919,6,-2.4,33.64,0,0.18,4.4,0.8,214,20.06,21.5,942
2019,3,27,12,0,771,922,7,-3.7,33.59,0,0.18,4.7,0.8,214,17.23,22.4,942
2019,3,27,12,30,910,910,0,-3.7,34.93,0,0.18,4.9,0.7,211,16.52,23.1,942
2019,3,27,13,0,870,870,0,-4.2,37.53,1,0.18,5,0.7,208,15.18,23.8,941
2019,3,27,13,30,819,819,0,-4.2,41.14,1,0.18,5.1,0.7,206,15.09,23.9,941
2019,3,27,14,0,761,761,0,-4.5,45.5,0,0.18,5.2,0.6,205,14.73,24,941
2019,3,27,14,30,682,682,0,-4.5,50.42,0,0.18,5.2,0.6,205,14.9,23.8,940
2019,3,27,15,0,592,592,0,-4.4,55.74,0,0.18,5.2,0.6,205,15.23,23.6,940
2019,3,27,15,30,490,490,0,-4.4,61.33,0,0.18,5.2,0.6,205,15.23,23.6,940
2019,3,27,16,0,379,379,0,-2.3,67.12,0,0.18,4.3,0.7,206,19.44,22.1,940
2019,3,27,16,30,267,267,0,-2.3,73.04,0,0.18,3.3,0.7,206,22.52,19.7,940
2019,3,27,17,0,156,156,0,1.5,79.02,0,0.18,2.3,0.8,206,34.24,17.4,940
2019,3,27,17,30,57,57,0,1.5,84.99,0,0.18,2.3,0.9,209,37.22,16.1,941
2019,3,27,18,0,0,0,0,2.2,91.18,0,0.18,2.2,1,211,42.77,14.7,941
2019,3,27,18,30,0,0,0,2.2,97.19,0,0.18,2.3,1,214,43.61,14.4,941
2019,3,27,19,0,0,0,0,2.9,103.13,0,0.18,2.4,1.1,217,46.7,14.1,941
2019,3,27,19,30,0,0,0,2.9,108.95,0,0.18,2.5,1.2,221,47.36,13.9,942
2019,3,27,20,0,0,0,0,3.7,114.59,0,0.18,2.6,1.2,225,50.75,13.7,942
2019,3,27,20,30,0,0,0,3.7,120,0,0.18,2.7,1.2,230,51.08,13.6,942
2019,3,27,21,0,0,0,0,4.6,125.08,0,0.18,2.8,1.3,235,54.72,13.5,942
2019,3,27,21,30,0,0,0,4.6,129.73,0,0.18,2.9,1.3,239,55.49,13.3,943
2019,3,27,22,0,0,0,0,5.4,133.81,0,0.18,3,1.2,243,59.88,13,943
2019,3,27,22,30,0,0,0,5.4,137.13,0,0.18,2.9,1.2,246,61.46,12.6,943
2019,3,27,23,0,0,0,7,5.9,139.5,0,0.18,2.9,1.2,249,65.25,12.2,943
2019,3,27,23,30,0,0,7,5.9,140.76,0,0.18,2.8,1.1,250,67.43,11.7,943
2019,3,28,0,0,0,0,7,6,140.78,0,0.18,2.8,1,252,69.67,11.3,943
2019,3,28,0,30,0,0,7,6,139.58,0,0.18,2.9,1,252,71.54,10.9,943
2019,3,28,1,0,0,0,7,5.9,137.24,0,0.18,3,0.9,252,72.66,10.6,943
2019,3,28,1,30,0,0,7,5.9,133.96,0,0.18,3.1,0.9,250,74.13,10.3,943
2019,3,28,2,0,0,0,7,5.8,129.91,0,0.18,3.2,0.8,249,74.8,10.1,943
2019,3,28,2,30,0,0,7,5.8,125.28,0,0.18,3.2,0.8,247,76.31,9.8,943
2019,3,28,3,0,0,0,7,5.7,120.21,0,0.18,3.2,0.7,245,77.13,9.5,943
2019,3,28,3,30,0,0,7,5.7,114.81,0,0.18,3.2,0.7,244,78.18,9.3,943
2019,3,28,4,0,0,0,8,5.5,109.17,0,0.18,3.3,0.7,242,78.36,9.1,943
2019,3,28,4,30,0,0,7,5.5,103.35,0,0.18,3.3,0.6,241,79.42,8.9,943
2019,3,28,5,0,0,0,7,5.4,97.41,0,0.18,3.4,0.6,240,79.84,8.7,943
2019,3,28,5,30,0,0,7,5.4,91.4,0,0.18,4,0.6,240,73.66,9.9,943
2019,3,28,6,0,49,58,7,5.7,85.19,3,0.18,4.6,0.6,239,69.67,11,944
2019,3,28,6,30,133,158,7,5.7,79.21,3,0.18,5,0.6,240,63.53,12.4,944
2019,3,28,7,0,229,270,7,4.3,73.22,3,0.18,5.5,0.6,242,52.88,13.8,944
2019,3,28,7,30,334,383,7,4.4,67.28,3,0.18,5.5,0.6,242,48.32,15.2,944
2019,3,28,8,0,423,493,7,1.7,61.47,0,0.18,5.5,0.6,243,36.34,16.7,944
2019,3,28,8,30,459,592,7,1.7,55.84,0,0.18,5.2,0.7,241,33.48,18,944
2019,3,28,9,0,473,683,6,-0.5,50.48,0,0.18,4.9,0.7,239,26.57,19.2,944
2019,3,28,9,30,722,764,8,-0.5,45.51,3,0.18,4.7,0.7,238,24.98,20.2,944
2019,3,28,10,0,663,819,7,-1.8,41.08,3,0.18,4.6,0.7,236,21.34,21.2,944
2019,3,28,10,30,676,870,7,-1.8,37.39,0,0.18,4.6,0.7,235,20.57,21.8,944
2019,3,28,11,0,785,904,7,-2.6,34.69,3,0.18,4.7,0.7,234,18.59,22.5,943
2019,3,28,11,30,926,926,0,-2.6,33.24,0,0.18,4.9,0.6,233,18.15,22.9,943
2019,3,28,12,0,928,928,0,-3.2,33.2,0,0.18,5.1,0.6,232,16.82,23.4,943
2019,3,28,12,30,911,911,0,-3.2,34.58,0,0.18,5.4,0.6,232,16.6,23.6,942
2019,3,28,13,0,882,882,0,-3.6,37.21,0,0.18,5.7,0.5,231,15.96,23.8,942
2019,3,28,13,30,831,831,0,-3.6,40.85,0,0.18,6,0.5,233,16.06,23.7,942
2019,3,28,14,0,768,768,0,-3.8,45.25,0,0.18,6.3,0.5,234,15.96,23.5,941
2019,3,28,14,30,683,683,0,-3.8,50.19,0,0.18,6.5,0.6,235,16.35,23.1,941
2019,3,28,15,0,593,593,0,-4,55.53,0,0.18,6.6,0.6,236,16.64,22.6,941
2019,3,28,15,30,492,492,0,-4,61.14,0,0.18,6.6,0.6,236,16.64,22.6,941
2019,3,28,16,0,383,383,0,-3.6,66.94,0,0.18,6.4,0.6,238,18.76,21.1,941
2019,3,28,16,30,270,270,0,-3.6,72.86,0,0.18,5.6,0.6,237,20.83,19.4,941
2019,3,28,17,0,159,159,0,-1.8,78.85,0,0.18,4.7,0.6,236,26.31,17.8,941
2019,3,28,17,30,60,60,0,-1.8,84.82,0,0.18,4.2,0.6,235,29.11,16.2,941
2019,3,28,18,0,0,0,0,-0.5,91.01,0,0.18,3.8,0.6,234,35.45,14.6,942
2019,3,28,18,30,0,0,0,-0.5,97.02,0,0.18,4.1,0.6,236,36.61,14.1,942
2019,3,28,19,0,0,0,0,-0.5,102.95,0,0.18,4.3,0.6,238,37.97,13.6,942
2019,3,28,19,30,0,0,0,-0.5,108.75,0,0.18,4.6,0.6,240,39.22,13.1,942
2019,3,28,20,0,0,0,0,-0.5,114.38,0,0.18,4.9,0.5,243,40.56,12.6,943
2019,3,28,20,30,0,0,0,-0.5,119.77,0,0.18,4.9,0.5,243,42.18,12,943
2019,3,28,21,0,0,0,0,0,124.84,0,0.18,4.9,0.5,243,45.25,11.4,943
2019,3,28,21,30,0,0,0,0,129.46,0,0.18,4.8,0.5,244,46.77,10.9,943
2019,3,28,22,0,0,0,0,0.5,133.5,0,0.18,4.7,0.6,244,50.24,10.4,943
2019,3,28,22,30,0,0,0,0.5,136.79,0,0.18,4.6,0.6,246,51.6,10,943
2019,3,28,23,0,0,0,0,0.9,139.14,0,0.18,4.5,0.6,248,54.51,9.6,943
2019,3,28,23,30,0,0,0,0.9,140.38,0,0.18,4.3,0.6,250,55.61,9.3,943
2019,3,29,0,0,0,0,0,1.1,140.39,0,0.18,4.1,0.6,252,57.64,9,943
2019,3,29,0,30,0,0,0,1.1,139.18,0,0.18,3.9,0.6,254,58.42,8.8,943
2019,3,29,1,0,0,0,0,1.2,136.85,0,0.18,3.7,0.7,255,60.16,8.5,943
2019,3,29,1,30,0,0,0,1.2,133.58,0,0.18,3.4,0.7,257,60.98,8.3,943
2019,3,29,2,0,0,0,0,1.4,129.55,0,0.18,3.2,0.7,259,62.89,8,944
2019,3,29,2,30,0,0,0,1.4,124.93,0,0.18,2.9,0.7,265,63.75,7.8,944
2019,3,29,3,0,0,0,0,1.3,119.88,0,0.18,2.6,0.7,270,64.55,7.6,944
2019,3,29,3,30,0,0,0,1.3,114.49,0,0.18,2.4,0.8,277,64.99,7.5,944
2019,3,29,4,0,0,0,0,1.2,108.86,0,0.18,2.1,0.8,284,64.77,7.4,945
2019,3,29,4,30,0,0,0,1.2,103.05,0,0.18,1.9,0.8,294,64.33,7.5,945
2019,3,29,5,0,0,0,0,1,97.12,0,0.18,1.7,0.8,304,62.94,7.6,946
2019,3,29,5,30,0,0,0,1,91.11,0,0.18,1.8,0.8,316,55.74,9.4,946
2019,3,29,6,0,60,60,0,2.1,84.9,0,0.18,1.9,0.8,329,53.03,11.3,946
2019,3,29,6,30,158,158,0,2.1,78.92,0,0.18,2.6,0.8,171,47.48,13,947
2019,3,29,7,0,268,268,0,0.4,72.92,0,0.18,3.3,0.8,13,37.64,14.7,947
2019,3,29,7,30,380,380,0,0.4,66.98,0,0.18,3.6,0.8,24,35.31,15.7,947
2019,3,29,8,0,489,489,0,-0.9,61.16,0,0.18,3.9,0.8,34,30.2,16.7,947
2019,3,29,8,30,590,590,0,-0.9,55.52,0,0.18,3.8,0.8,33,28.53,17.6,947
2019,3,29,9,0,683,683,0,-1.8,50.15,0,0.18,3.6,0.8,32,25.37,18.4,947
2019,3,29,9,30,762,762,0,-1.8,45.16,0,0.18,3.4,0.8,32,24.29,19.1,947
2019,3,29,10,0,829,829,0,-2.6,40.71,0,0.18,3.1,0.8,31,21.99,19.8,947
2019,3,29,10,30,880,880,0,-2.6,37,0,0.18,2.7,0.8,24,21.32,20.3,947
2019,3,29,11,0,915,915,0,-3.3,34.3,0,0.18,2.3,0.8,17,19.53,20.8,947
2019,3,29,11,30,932,932,0,-3.3,32.85,0,0.18,2,0.8,186,18.92,21.3,946
2019,3,29,12,0,933,933,0,-4.1,32.82,0,0.18,1.7,0.8,354,17.42,21.7,946
2019,3,29,12,30,916,916,0,-4.1,34.23,0,0.18,1.7,0.8,347,17.1,22,946
2019,3,29,13,0,878,878,0,-4.8,36.89,0,0.18,1.7,0.8,340,16.08,22.2,945
2019,3,29,13,30,828,828,0,-4.8,40.56,0,0.18,1.7,0.8,345,16.08,22.2,945
2019,3,29,14,0,763,763,0,-5.2,44.99,0,0.18,1.6,0.8,350,15.56,22.2,944
2019,3,29,14,30,684,684,0,-5.2,49.96,0,0.18,1.6,0.8,181,15.75,22,944
2019,3,29,15,0,594,594,0,-5.5,55.32,0,0.18,1.5,0.8,12,15.63,21.7,944
2019,3,29,15,30,493,493,0,-5.5,60.95,0,0.18,1.5,0.8,12,15.63,21.7,944
2019,3,29,16,0,386,386,0,-5.2,66.76,0,0.19,1.3,0.8,35,17.07,20.7,944
2019,3,29,16,30,274,274,0,-5.2,72.69,0,0.19,1,0.8,57,18.61,19.3,944
2019,3,29,17,0,164,164,0,0.7,78.68,0,0.19,0.8,0.7,80,31.35,17.9,944
2019,3,29,17,30,64,64,0,0.7,84.66,0,0.19,0.9,0.7,94,33.38,16.9,944
2019,3,29,18,0,0,0,0,-0.9,90.84,0,0.19,1,0.7,108,31.73,15.9,945
2019,3,29,18,30,0,0,0,-0.9,96.84,0,0.19,0.9,0.7,113,32.34,15.6,945
2019,3,29,19,0,0,0,0,-1.8,102.76,0,0.19,0.9,0.7,118,30.88,15.3,946
2019,3,29,19,30,0,0,0,-1.8,108.56,0,0.19,0.8,0.7,111,31.68,14.9,946
2019,3,29,20,0,0,0,0,-2,114.18,0,0.19,0.8,0.7,104,31.77,14.6,946
2019,3,29,20,30,0,0,0,-2,119.55,0,0.19,0.8,0.7,80,33.02,14,946
2019,3,29,21,0,0,0,0,-2,124.59,0,0.19,0.9,0.7,55,34.22,13.5,946
2019,3,29,21,30,0,0,0,-2,129.19,0,0.19,1.1,0.7,43,36.53,12.5,946
2019,3,29,22,0,0,0,0,-1.5,133.2,0,0.19,1.4,0.8,30,40.7,11.4,946
2019,3,29,22,30,0,0,0,-1.5,136.46,0,0.19,1.5,0.7,26,43.49,10.4,946
2019,3,29,23,0,0,0,0,-1.3,138.78,0,0.19,1.6,0.7,22,47.12,9.4,946
2019,3,29,23,30,0,0,0,-1.3,139.99,0,0.19,1.8,0.7,19,49.06,8.8,946
2019,3,30,0,0,0,0,0,-1.7,139.99,0,0.19,1.9,0.7,16,49.65,8.2,947
2019,3,30,0,30,0,0,0,-1.7,138.78,0,0.19,1.9,0.7,12,51.01,7.8,947
2019,3,30,1,0,0,0,0,-2.1,136.46,0,0.19,1.9,0.7,9,51.07,7.4,947
2019,3,30,1,30,0,0,0,-2.1,133.2,0,0.19,1.9,0.7,184,52.12,7.1,947
2019,3,30,2,0,0,0,0,-2.4,129.19,0,0.19,1.9,0.7,358,51.78,6.8,947
2019,3,30,2,30,0,0,0,-2.4,124.59,0,0.19,2,0.7,355,52.13,6.7,947
2019,3,30,3,0,0,0,0,-2.9,119.55,0,0.19,2.1,0.7,352,50.92,6.5,947
2019,3,30,3,30,0,0,0,-2.9,114.17,0,0.19,2.2,0.7,352,51.27,6.4,947
2019,3,30,4,0,0,0,0,-3.3,108.55,0,0.19,2.2,0.7,352,50.27,6.3,947
2019,3,30,4,30,0,0,0,-3.3,102.75,0,0.19,2.2,0.7,353,50.27,6.3,947
2019,3,30,5,0,0,0,0,-3.3,96.82,0,0.19,2.2,0.7,354,50.37,6.3,947
2019,3,30,5,30,0,0,0,-3.3,90.24,0,0.19,2.7,0.7,355,44.24,8.2,947
2019,3,30,6,0,65,65,0,-2.4,84.62,0,0.19,3.3,0.7,356,41.31,10.2,948
2019,3,30,6,30,165,165,0,-2.4,78.63,0,0.19,3.8,0.8,185,36.91,11.9,948
2019,3,30,7,0,276,276,0,-3.4,72.63,0,0.19,4.3,0.8,13,30.42,13.7,948
2019,3,30,7,30,389,389,0,-3.4,66.69,0,0.19,4.5,0.8,22,28.16,14.9,948
2019,3,30,8,0,498,498,0,-4,60.86,0,0.19,4.7,0.8,30,24.88,16.1,948
2019,3,30,8,30,600,600,0,-4,55.21,0,0.19,4.6,0.8,31,23.65,16.9,948
2019,3,30,9,0,691,691,0,-4.2,49.82,0,0.19,4.5,0.8,32,22.14,17.7,948
2019,3,30,9,30,771,771,0,-4.2,44.81,0,0.19,4.4,0.8,30,21.32,18.3,948
2019,3,30,10,0,821,821,0,-4.5,40.34,0,0.19,4.2,0.8,28,20,19,948
2019,3,30,10,30,872,872,0,-4.5,36.62,0,0.19,4,0.8,26,19.37,19.5,947
2019,3,30,11,0,910,910,0,-4.8,33.9,0,0.19,3.8,0.8,23,18.31,20.1,947
2019,3,30,11,30,927,927,0,-4.8,32.45,0,0.19,3.6,0.8,23,17.86,20.5,947
2019,3,30,12,0,931,931,0,-4.9,32.44,0,0.19,3.4,0.8,22,17.33,20.8,946
2019,3,30,12,30,913,913,0,-4.9,33.87,0,0.19,3.3,0.8,23,17.01,21.1,946
2019,3,30,13,0,878,878,0,-5.1,36.57,0,0.19,3.2,0.8,24,16.61,21.3,946
2019,3,30,13,30,828,828,0,-5.1,40.28,0,0.19,3,0.8,25,16.59,21.3,945
2019,3,30,14,0,763,763,0,-5.4,44.74,0,0.19,2.9,0.8,27,16.23,21.3,945
2019,3,30,14,30,683,683,0,-5.4,49.74,0,0.19,2.7,0.8,28,16.43,21.1,945
2019,3,30,15,0,592,592,0,-5.6,55.11,0,0.19,2.6,0.8,29,16.19,21,944
2019,3,30,15,30,491,491,0,-5.6,60.76,0,0.19,2.6,0.8,29,16.19,21,944
2019,3,30,16,0,382,382,0,-5.2,66.58,0,0.18,2.1,0.8,35,17.71,20.1,944
2019,3,30,16,30,271,271,0,-5.2,72.52,0,0.18,1.5,0.8,47,19.43,18.6,944
2019,3,30,17,0,161,161,0,0.9,78.51,0,0.18,0.9,0.8,60,33.6,17.1,944
2019,3,30,17,30,63,63,0,1,84.49,0,0.18,0.9,0.8,70,35.16,16.4,945
2019,3,30,18,0,0,0,0,-2,90.13,0,0.18,0.9,0.8,81,29.47,15.8,945
2019,3,30,18,30,0,0,0,-2,96.67,0,0.18,0.8,0.8,74,30.04,15.5,945
2019,3,30,19,0,0,0,0,-2.7,102.58,0,0.18,0.7,0.8,67,29.05,15.2,946
2019,3,30,19,30,0,0,0,-2.7,108.37,0,0.18,0.9,0.8,47,30.39,14.5,946
2019,3,30,20,0,0,0,0,-2.5,113.97,0,0.18,1.2,0.8,28,32.18,13.8,946
2019,3,30,20,30,0,0,0,-2.6,119.32,0,0.18,1.5,0.9,28,35.03,12.5,946
2019,3,30,21,0,0,0,0,-1.5,124.34,0,0.18,1.7,0.9,27,41.02,11.3,946
2019,3,30,21,30,0,0,0,-1.5,128.91,0,0.18,2,1,26,42.97,10.6,946
2019,3,30,22,0,0,0,0,-1.3,132.9,0,0.18,2.2,1,25,45.74,9.9,946
2019,3,30,22,30,0,0,0,-1.3,136.13,0,0.18,2.1,1,22,47.67,9.3,947
2019,3,30,23,0,0,0,0,-0.7,138.42,0,0.18,2.1,1,18,51.35,8.8,947
2019,3,30,23,30,0,0,0,-0.7,139.61,0,0.18,2,1,12,52.75,8.4,947
2019,3,31,0,0,0,0,0,-0.5,139.6,0,0.18,1.9,1,6,55.17,8,947
2019,3,31,0,30,0,0,0,-0.5,138.39,0,0.18,2,1,180,56.24,7.7,946
2019,3,31,1,0,0,0,0,-0.7,136.08,0,0.18,2,1,354,56.18,7.5,946
2019,3,31,1,30,0,0,0,-0.7,132.83,0,0.18,2.1,1,352,56.56,7.4,946
2019,3,31,2,0,0,0,0,-1.1,128.83,0,0.18,2.1,1,350,55.32,7.3,946
2019,3,31,2,30,0,0,0,-1.1,124.24,0,0.18,2.1,0.9,351,55.7,7.2,946
2019,3,31,3,0,0,0,0,-1.4,119.22,0,0.18,2.1,0.9,352,54.89,7.1,946
2019,3,31,3,30,0,0,0,-1.4,113.85,0,0.18,2.1,0.9,354,55.32,7,947
2019,3,31,4,0,0,0,0,-1.5,108.24,0,0.18,2.1,0.9,355,54.9,6.9,947
2019,3,31,4,30,0,0,0,-1.5,102.45,0,0.18,2,0.8,355,54.9,6.9,947
2019,3,31,5,0,0,0,0,-1.6,96.53,0,0.18,2,0.8,355,54.58,6.9,947
2019,3,31,5,30,0,0,0,-1.6,89.99,0,0.18,2.5,0.8,355,47.65,8.9,947
2019,3,31,6,0,67,67,1,-0.9,84.34,0,0.18,2.9,0.8,355,44.04,10.9,947
2019,3,31,6,30,166,166,0,-0.9,78.35,0,0.18,3.8,0.8,184,39.42,12.6,948
2019,3,31,7,0,278,278,0,-1.8,72.34,0,0.18,4.8,0.8,13,32.97,14.3,948
2019,3,31,7,30,392,392,0,-1.8,66.39,0,0.18,5,0.7,21,30.72,15.4,948
2019,3,31,8,0,502,502,0,-2.3,60.55,0,0.18,5.3,0.7,28,27.68,16.4,948
